"Sens Factor =3.8092dB, AGain =18dB, SERNO: 7072823"
"Auto-generated 90-degree calibration file"
92.071	0.8607
93.217	0.8427
94.377	0.8253
95.552	0.8086
96.742	0.7927
97.946	0.7778
99.165	0.7638
100.400	0.7509
101.650	0.7388
102.915	0.7277
104.196	0.7175
105.493	0.7082
106.806	0.6998
108.136	0.6922
109.482	0.6854
110.845	0.6794
112.225	0.6740
113.622	0.6692
115.037	0.6648
116.469	0.6608
117.919	0.6572
119.386	0.6540
120.873	0.6509
122.377	0.6480
123.901	0.6454
125.443	0.6429
127.005	0.6406
128.586	0.6385
130.187	0.6364
131.807	0.6343
133.448	0.6321
135.109	0.6298
136.791	0.6271
138.494	0.6243
140.218	0.6214
141.964	0.6183
143.731	0.6152
145.520	0.6120
147.332	0.6086
149.166	0.6050
151.023	0.6012
152.903	0.5971
154.806	0.5927
156.734	0.5879
158.685	0.5830
160.660	0.5779
162.660	0.5727
164.685	0.5677
166.735	0.5629
168.811	0.5584
170.912	0.5543
173.040	0.5503
175.194	0.5463
177.375	0.5424
179.583	0.5383
181.819	0.5342
184.082	0.5301
186.374	0.5262
188.694	0.5226
191.043	0.5198
193.421	0.5179
195.829	0.5168
198.267	0.5165
200.735	0.5169
203.234	0.5178
205.764	0.5191
208.325	0.5206
210.919	0.5220
213.544	0.5232
216.203	0.5239
218.894	0.5240
221.619	0.5236
224.378	0.5224
227.171	0.5207
229.999	0.5181
232.862	0.5147
235.761	0.5104
238.696	0.5053
241.668	0.4994
244.676	0.4931
247.722	0.4866
250.806	0.4801
253.928	0.4739
257.089	0.4683
260.290	0.4631
263.530	0.4585
266.810	0.4543
270.132	0.4506
273.495	0.4471
276.899	0.4437
280.346	0.4401
283.836	0.4365
287.370	0.4329
290.947	0.4297
294.569	0.4265
298.236	0.4236
301.949	0.4209
305.708	0.4179
309.513	0.4144
313.366	0.4102
317.267	0.4049
321.217	0.3982
325.216	0.3904
329.264	0.3816
333.363	0.3721
337.513	0.3619
341.715	0.3512
345.969	0.3406
350.276	0.3302
354.636	0.3202
359.051	0.3106
363.521	0.3014
368.046	0.2922
372.628	0.2826
377.266	0.2722
381.963	0.2613
386.718	0.2504
391.532	0.2402
396.406	0.2317
401.341	0.2254
406.337	0.2208
411.395	0.2173
416.517	0.2143
421.702	0.2112
426.951	0.2078
432.266	0.2043
437.648	0.2004
443.096	0.1962
448.612	0.1917
454.196	0.1870
459.851	0.1823
465.575	0.1776
471.371	0.1728
477.239	0.1680
483.180	0.1631
489.195	0.1582
495.285	0.1533
501.450	0.1485
507.693	0.1438
514.013	0.1395
520.412	0.1355
526.890	0.1319
533.449	0.1285
540.090	0.1255
546.814	0.1226
553.621	0.1199
560.513	0.1172
567.490	0.1146
574.555	0.1118
581.707	0.1087
588.949	0.1054
596.281	0.1022
603.703	0.0993
611.219	0.0970
618.828	0.0959
626.531	0.0965
634.331	0.0985
642.228	0.1013
650.222	0.1041
658.317	0.1059
666.512	0.1063
674.809	0.1054
683.210	0.1036
691.715	0.1014
700.326	0.0988
709.044	0.0963
717.871	0.0936
726.807	0.0907
735.855	0.0878
745.016	0.0849
754.290	0.0819
763.680	0.0788
773.187	0.0753
782.812	0.0719
792.557	0.0685
802.424	0.0652
812.413	0.0620
822.526	0.0587
832.766	0.0557
843.133	0.0528
853.629	0.0501
864.255	0.0471
875.014	0.0443
885.907	0.0411
896.935	0.0375
908.101	0.0336
919.406	0.0291
930.851	0.0244
942.439	0.0191
954.171	0.0134
966.049	0.0070
978.076	-0.0004
990.251	-0.0085
1002.579	-0.0173
1015.060	-0.0266
1027.696	-0.0364
1040.489	-0.0464
1053.442	-0.0562
1066.556	-0.0660
1079.833	-0.0754
1093.276	-0.0845
1106.886	-0.0934
1120.665	-0.1017
1134.616	-0.1096
1148.741	-0.1168
1163.041	-0.1235
1177.519	-0.1297
1192.178	-0.1353
1207.019	-0.1404
1222.045	-0.1455
1237.258	-0.1504
1252.660	-0.1549
1268.254	-0.1593
1284.042	-0.1635
1300.027	-0.1676
1316.211	-0.1714
1332.596	-0.1752
1349.185	-0.1789
1365.981	-0.1830
1382.985	-0.1872
1400.202	-0.1915
1417.633	-0.1958
1435.280	-0.2000
1453.148	-0.2042
1471.238	-0.2080
1489.553	-0.2113
1508.096	-0.2143
1526.870	-0.2167
1545.877	-0.2185
1565.121	-0.2197
1584.605	-0.2203
1604.332	-0.2200
1624.303	-0.2188
1644.524	-0.2166
1664.996	-0.2136
1685.723	-0.2099
1706.708	-0.2059
1727.955	-0.2022
1749.466	-0.1985
1771.244	-0.1945
1793.294	-0.1904
1815.618	-0.1862
1838.221	-0.1815
1861.104	-0.1766
1884.272	-0.1713
1907.729	-0.1657
1931.478	-0.1601
1955.523	-0.1544
1979.866	-0.1480
2004.513	-0.1412
2029.467	-0.1339
2054.731	-0.1264
2080.310	-0.1190
2106.207	-0.1121
2132.427	-0.1054
2158.973	-0.0990
2185.849	-0.0929
2213.060	-0.0868
2240.610	-0.0810
2268.503	-0.0760
2296.743	-0.0719
2325.334	-0.0688
2354.282	-0.0667
2383.590	-0.0645
2413.262	-0.0619
2443.305	-0.0592
2473.721	-0.0561
2504.515	-0.0525
2535.693	-0.0486
2567.260	-0.0447
2599.219	-0.0411
2631.576	-0.0375
2664.335	-0.0341
2697.503	-0.0307
2731.084	-0.0269
2765.082	-0.0225
2799.504	-0.0177
2834.354	-0.0125
2869.638	-0.0067
2905.362	-0.0011
2941.530	0.0047
2978.148	0.0109
3015.222	0.0173
3052.758	0.0238
3090.761	0.0302
3129.237	0.0365
3168.192	0.0430
3207.632	0.0493
3247.563	0.0553
3287.991	0.0611
3328.923	0.0670
3370.364	0.0732
3412.320	0.0801
3454.799	0.0882
3497.807	0.0974
3541.351	0.1078
3585.436	0.1188
3630.070	0.1301
3675.260	0.1415
3721.012	0.1528
3767.334	0.1647
3814.233	0.1774
3861.715	0.1906
3909.789	0.2042
3958.460	0.2173
4007.738	0.2299
4057.630	0.2421
4108.142	0.2533
4159.283	0.2645
4211.061	0.2757
4263.483	0.2869
4316.559	0.2984
4370.294	0.3104
4424.699	0.3227
4479.781	0.3355
4535.548	0.3485
4592.010	0.3614
4649.175	0.3740
4707.051	0.3865
4765.648	0.3987
4824.975	0.4105
4885.039	0.4205
4945.852	0.4297
5007.421	0.4386
5069.757	0.4465
5132.870	0.4529
5196.768	0.4569
5261.460	0.4595
5326.959	0.4605
5393.273	0.4598
5460.413	0.4571
5528.388	0.4526
5597.209	0.4463
5666.887	0.4381
5737.433	0.4285
5808.857	0.4179
5881.169	0.4065
5954.383	0.3945
6028.507	0.3822
6103.555	0.3700
6179.536	0.3580
6256.464	0.3464
6334.349	0.3353
6413.204	0.3249
6493.040	0.3152
6573.870	0.3058
6655.706	0.2965
6738.562	0.2867
6822.448	0.2757
6907.379	0.2634
6993.367	0.2487
7080.426	0.2304
7168.568	0.2069
7257.808	0.1770
7348.158	0.1406
7439.633	0.0963
7532.248	0.0432
7626.015	-0.0169
7720.949	-0.0799
7817.065	-0.1436
7914.377	-0.2071
8012.901	-0.2700
8112.652	-0.3320
8213.645	-0.3930
8315.894	-0.4553
8419.416	-0.5197
8524.228	-0.5865
8630.343	-0.6568
8737.780	-0.7302
8846.555	-0.8055
8956.683	-0.8821
9068.182	-0.9592
9181.069	-1.0365
9295.362	-1.1139
9411.078	-1.1915
9528.233	-1.2701
9646.849	-1.3502
9766.939	-1.4330
9888.525	-1.5185
10011.625	-1.6066
10136.257	-1.6977
10262.440	-1.7916
10390.195	-1.8868
10519.540	-1.9848
10650.495	-2.0850
10783.080	-2.1874
10917.316	-2.2919
11053.223	-2.3982
11190.821	-2.5059
11330.133	-2.6149
11471.179	-2.7254
11613.980	-2.8366
11758.561	-2.9474
11904.939	-3.0559
12053.141	-3.1608
12203.188	-3.2607
12355.102	-3.3544
12508.907	-3.4418
12664.627	-3.5247
12822.286	-3.6063
12981.907	-3.6889
13143.516	-3.7736
13307.136	-3.8614
13472.793	-3.9529
13640.512	-4.0472
13810.319	-4.1421
13982.240	-4.2371
14156.302	-4.3319
14332.529	-4.4250
14510.951	-4.5166
14691.595	-4.6069
14874.486	-4.6976
15059.655	-4.7891
15247.129	-4.8816
15436.937	-4.9745
15629.106	-5.0678
15823.669	-5.1613
16020.654	-5.2549
16220.091	-5.3481
16422.010	-5.4402
16626.443	-5.5316
16833.422	-5.6221
17042.977	-5.7127
17255.141	-5.8025
17469.945	-5.8919
17687.424	-5.9803
17907.609	-6.0613
18130.537	-6.1433
18356.240	-6.2258
18584.752	-6.3091
18816.107	-6.3934
19050.346	-6.4779
19287.498	-6.5621
19527.604	-6.6466
19770.697	-6.7313
20016.816	-6.8164
